timestamp_ns,work,latency_us,cpu_idle_percent
29166898532527,ADA,-53101528.362,0.00
29166898584287,DOGE,-53101471.658,0.00
29166898631472,XRP,-53101424.473,0.00
29166898648731,BTC,-53101665.270,0.00
29226898544701,LTC,-53101558.577,99.39
29226898606924,ADA,-53101459.947,0.00
29226898733998,XRP,-53101324.372,0.00
29226898548423,DOGE,-53101525.299,0.00
29226898792554,SOL,-53101358.780,0.00
29226898837017,ETH,-53101219.372,0.00
29226898741461,BNB,-53101315.928,0.00
29226898615868,BTC,-53101451.910,0.00
29286858237351,LTC,-53141859.687,99.47
29286858256740,XRP,-53141813.186,0.00
29286858355777,SOL,-53141711.149,0.00
29286858396722,DOGE,-53141668.723,0.00
29286858736669,BNB,-53141328.128,0.00
29286858362833,ADA,-53141695.630,0.00
29286898014785,ETH,-53102046.512,75.00
29286898059600,BTC,-53102023.808,0.00
29346858187324,BNB,-53141908.492,99.35
29346897262577,ADA,-53102814.701,75.00
29346897332911,LTC,-53102735.126,0.00
29346897380597,XRP,-53102670.959,0.00
29346897592246,BTC,-53102464.736,0.00
29346897632450,DOGE,-53102423.624,0.00
29346897855674,SOL,-53102198.568,0.00
29346897943989,ETH,-53102182.308,0.00
29406858171999,BNB,-53141916.594,99.38
29406859734620,SOL,-53140364.548,0.00
29406898852345,DOGE,-53101215.396,75.00
29406898985624,LTC,-53101082.451,0.00
29406899010253,ADA,-53101048.710,0.00
29406899080606,XRP,-53100973.969,0.00
29406899144569,BTC,-53100925.135,0.00
29406899298218,ETH,-53100766.393,0.00
29466898766836,XRP,-53101333.331,99.39
29466898792151,LTC,-53101280.090,0.00
29466898907189,BTC,-53101151.053,0.00
29466898945930,ETH,-53101116.904,0.00
29466899006689,ADA,-53101059.663,0.00
29466899015023,BNB,-53101047.422,0.00
29466899133005,DOGE,-53101236.442,0.00
29466899235765,SOL,-53100825.976,0.00
29526858198399,ADA,-53141891.064,99.42
29526858199511,BNB,-53141910.212,0.00
29526858681069,SOL,-53141392.024,0.00
29526858716903,BTC,-53141355.209,0.00
29526897886846,LTC,-53102173.950,73.33
29526897976069,XRP,-53102076.487,0.00
29526898120737,DOGE,-53101933.986,0.00
29526898142441,ETH,-53102048.857,0.00
29586899022998,LTC,-53101078.336,99.56
29586899035498,DOGE,-53101039.521,0.00
29586899174628,ETH,-53100884.465,0.00
29586899263407,XRP,-53100797.334,0.00
29586899294296,BNB,-53100763.686,0.00
29586899360056,BTC,-53100695.908,0.00
29586899438760,SOL,-53100616.111,0.00
29586899507538,ADA,-53100560.277,0.00
29646898123796,LTC,-53101968.945,99.12
29646898167667,ADA,-53101903.778,0.00
29646898249334,BNB,-53101804.981,0.00
29646898410224,SOL,-53101644.091,0.00
29646898451372,ETH,-53101612.776,0.00
29646898501854,DOGE,-53101555.905,0.00
29646898602262,BTC,-53101449.368,0.00
29646898688374,XRP,-53101362.163,0.00
29706898440507,SOL,-53101647.660,99.20
29706898444618,ADA,-53101618.882,0.00
29706898699546,LTC,-53101357.454,0.00
29706898589638,ETH,-53101569.937,0.00
29706898656379,BNB,-53101389.769,0.00
29706898446896,XRP,-53101607.882,0.00
29706898594082,DOGE,-53101458.066,0.00
29706898768398,BTC,-53101284.528,0.00
29766858480553,BNB,-53141622.559,99.38
29766858748018,ADA,-53141330.260,0.00
29766858834630,XRP,-53141236.297,0.00
29766858965316,DOGE,-53141094.351,0.00
29766859012205,SOL,-53141051.629,0.00
29766859074335,LTC,-53140989.424,0.00
29766898206187,BTC,-53101854.165,75.00
29766898227076,ETH,-53101840.406,0.00
29826899524606,BNB,-53100566.895,0.00
29826899649181,DOGE,-53100409.820,0.00
29826899912627,BTC,-53100151.207,0.00
29826899524458,SOL,-53100556.284,99.45
29826899533717,ETH,-53100536.024,0.00
29826900259926,ADA,-53099802.927,0.00
29826900208555,XRP,-53099854.464,0.00
29826900283148,LTC,-53099919.131,0.00
29886858210613,ADA,-53141885.332,99.57
29886858515078,BNB,-53141548.292,0.00
29886858211113,LTC,-53141885.017,0.00
29886900240882,ETH,-53099845.711,70.59
29886900340975,DOGE,-53099716.803,0.00
29886900453310,SOL,-53099603.394,0.00
29886900590811,XRP,-53099467.023,0.00
29886900591162,BTC,-53099475.394,0.00
29946858216265,ADA,-53141885.587,99.64
29946899714978,SOL,-53100380.282,75.00
29946899781590,XRP,-53100288.263,0.00
29946900036443,DOGE,-53100036.242,100.00
29946900122166,LTC,-53099943.334,0.00
29946900328686,BNB,-53099727.111,0.00
29946900355334,BTC,-53099816.500,0.00
29946900369872,ETH,-53099696.092,0.00
30006899676992,ETH,-53100403.490,99.57
30006899694659,LTC,-53100433.471,0.00
30006899795512,BTC,-53100261.340,0.00
30006899968050,XRP,-53100099.376,0.00
30006900475684,ADA,-53099579.854,0.00
30006900172422,SOL,-53099890.264,0.00
30006900376831,DOGE,-53099685.984,100.00
30006900185293,BNB,-53099877.930,0.00
30066858223016,ADA,-53141884.411,99.65
30066898560132,SOL,-53101520.868,75.00
30066898713800,BNB,-53101344.108,0.00
30066898723893,DOGE,-53101359.719,0.00
30066898560077,BTC,-53101531.165,75.00
30066898573633,LTC,-53101490.794,0.00
30066898843431,ETH,-53101211.681,0.00
30066898853968,XRP,-53101201.662,0.00
30126900039900,BTC,-53100072.749,99.21
30126900095475,LTC,-53100008.470,0.00
30126900166309,ETH,-53099892.562,0.00
30126900262791,SOL,-53099792.580,0.00
30126900393107,BNB,-53099669.116,0.00
30126900413125,DOGE,-53099644.042,0.00
30126900513348,ADA,-53099556.319,0.00
30126900600460,XRP,-53099457.040,0.00
30186899730766,XRP,-53100367.976,99.59
30186899796155,LTC,-53100276.679,0.00
30186899806211,BTC,-53100260.049,0.00
30186899921749,ETH,-53100135.548,0.00
30186900043916,ADA,-53100034.418,0.00
30186900063416,BNB,-53100044.659,0.00
30186900118769,DOGE,-53099941.306,0.00
30186900170565,SOL,-53099887.583,0.00
30246900086066,BNB,-53100009.897,99.64
30246900106048,ADA,-53100024.379,0.00
30246900146882,LTC,-53099918.063,0.00
30246900204549,XRP,-53099854.063,0.00
30246900318235,DOGE,-53099738.284,100.00
30246900448236,SOL,-53099607.931,0.00
30246900480644,BTC,-53099588.394,0.00
30246900586070,ETH,-53099471.967,0.00
30306858238016,LTC,-53141873.874,99.65
30306858321257,XRP,-53141747.503,0.00
30306858351350,BNB,-53141707.539,0.00
30306858598315,ADA,-53141783.095,0.00
30306900247578,BTC,-53099840.311,76.47
30306900248541,SOL,-53099834.534,0.00
30306900391913,DOGE,-53099720.366,0.00
30306900571729,ETH,-53099495.124,0.00
30366899998633,LTC,-53100113.868,99.68
30366900052726,DOGE,-53100111.998,0.00
30366900147726,BNB,-53099922.385,0.00
30366900243857,SOL,-53099877.200,0.00
30366900298450,ADA,-53099763.273,0.00
30366900346709,BTC,-53099710.587,0.00
30366900437581,XRP,-53099786.347,0.00
30366900506840,ETH,-53099603.161,0.00
30426858271220,DOGE,-53141817.336,99.73
30426858423444,BNB,-53141636.094,0.00
30426858272869,ADA,-53141817.114,0.00
30426858817595,LTC,-53141254.239,0.00
30426899150517,XRP,-53100904.316,75.00
30426899182721,BTC,-53100873.242,0.00
30426899192721,SOL,-53100976.928,0.00
30426899186592,ETH,-53100872.890,0.00
30486858171609,BNB,-53141924.040,99.37
30486858267240,SOL,-53141798.372,0.00
30486858175128,ADA,-53141896.632,0.00
30486859002357,BTC,-53141070.200,0.00
30486859247636,LTC,-53140825.253,0.00
30486901917633,DOGE,-53098155.923,76.47
30486902008023,ETH,-53098054.829,0.00
30486902107135,XRP,-53097959.069,0.00
30546858209557,BNB,-53141881.555,99.58
30546858262631,DOGE,-53141813.925,0.00
30546858279669,XRP,-53141787.628,0.00
30546858404095,LTC,-53141655.090,0.00
30546858453874,ADA,-53141610.164,0.00
30546900742295,SOL,-53099340.021,72.22
30546900794517,ETH,-53099276.520,0.00
30546901007352,BTC,-53099054.148,0.00
30606899808002,BNB,-53100281.740,99.14
30606899877632,DOGE,-53100180.054,0.00
30606899906114,ADA,-53100144.961,0.00
30606899928299,BTC,-53100248.239,0.00
30606899994929,XRP,-53100054.127,0.00
30606899808928,SOL,-53100271.610,0.00
30606900046837,ETH,-53100037.238,0.00
30606899907429,LTC,-53100151.479,0.00
30666898867386,SOL,-53101224.262,99.54
30666898867738,XRP,-53101219.040,0.00
30666898990813,DOGE,-53101063.465,0.00
30666898890701,LTC,-53101172.318,0.00
30666899153444,ADA,-53100901.760,0.00
30666899209926,BNB,-53100851.593,0.00
30666899289130,BTC,-53100762.481,0.00
30666899220648,ETH,-53100833.833,0.00
30726899066144,DOGE,-53101057.691,99.46
30726899072236,LTC,-53100995.764,0.00
30726899150848,XRP,-53100903.356,0.00
30726899068736,ADA,-53101004.709,0.00
30726899175719,BNB,-53100877.726,0.00
30726899082255,SOL,-53100980.264,0.00
30726899413795,BTC,-53100646.391,0.00
30726899636778,ETH,-53100423.445,0.00
30786858264288,ADA,-53141838.899,99.59
30786858342937,XRP,-53141721.360,0.00
30786858625830,DOGE,-53141741.213,0.00
30786858264343,LTC,-53141830.029,99.59
30786901282005,SOL,-53098801.237,66.67
30786901353876,BNB,-53098715.384,0.00
30786901457748,BTC,-53098599.771,0.00
30786901544675,ETH,-53098510.733,100.00
30846901001677,LTC,-53099104.473,99.64
30846901075141,DOGE,-53098994.527,0.00
30846901154401,BTC,-53098915.415,0.00
30846901187309,XRP,-53098871.673,0.00
30846901216106,SOL,-53098848.229,0.00
30846901292440,BNB,-53099012.620,0.00
30846901338274,ADA,-53099002.435,0.00
30846901414442,ETH,-53098648.207,0.00
30906858496314,ADA,-53141605.113,99.30
30906858514573,LTC,-53141555.909,0.00
30906858652297,XRP,-53141524.594,0.00
30906858689168,BTC,-53141371.536,0.00
30906858496536,BNB,-53141599.613,0.00
30906901929556,SOL,-53098156.464,72.22
30906902073354,DOGE,-53097998.129,0.00
30906902091169,ETH,-53097974.962,0.00
30966858232338,ADA,-53141867.089,99.55
30966858323655,LTC,-53141810.069,0.00
30966858232542,BNB,-53141861.274,0.00
30966858681381,ETH,-53141396.157,0.00
30966902174675,DOGE,-53097905.511,76.47
30966902303139,SOL,-53097755.084,0.00
30966902380752,XRP,-53097840.640,0.00
30966902561180,BTC,-53097500.821,0.00
31026902395296,BNB,-53097683.872,99.54
31026902422148,LTC,-53097722.224,0.00
31026902504353,XRP,-53097564.056,0.00
31026902395499,SOL,-53097672.205,0.00
31026902508186,BTC,-53097549.833,0.00
31026902608132,DOGE,-53097463.388,0.00
31026902609780,ETH,-53097446.980,0.00
31026902400759,ADA,-53097707.965,0.00
31086858193769,BNB,-53141900.306,99.64
31086858194084,LTC,-53141892.898,0.00
31086858247288,XRP,-53141822.749,0.00
31086899865779,SOL,-53100219.130,75.00
31086899925446,ADA,-53100141.666,0.00
31086899986688,ETH,-53100067.794,0.00
31086900163134,BTC,-53099899.996,0.00
31086900193820,DOGE,-53099864.310,0.00
31146858329082,DOGE,-53141773.734,99.26
31146858361657,XRP,-53141711.640,0.00
31146858397120,ADA,-53141672.621,0.00
31146858556066,BNB,-53141507.249,0.00
31146902659978,BTC,-53097426.801,72.22
31146902676386,LTC,-53097391.893,0.00
31146902847110,SOL,-53097219.391,0.00
31146902971000,ETH,-53097102.501,0.00
31206858260707,XRP,-53141826.683,99.66
31206858261115,DOGE,-53141832.905,0.00
31206858423913,LTC,-53141639.866,0.00
31206858536933,BNB,-53141597.587,0.00
31206858729342,ADA,-53141331.992,0.00
31206901790801,BTC,-53098294.033,72.22
31206902044582,ETH,-53098009.067,0.00
31206902114712,SOL,-53097929.770,0.00
31266858175946,LTC,-53141918.314,99.72
31266858270873,SOL,-53141803.239,0.00
31266901766120,XRP,-53098320.288,70.59
31266901825232,ADA,-53098248.843,0.00
31266901923437,DOGE,-53098134.972,0.00
31266902018456,ETH,-53098036.693,0.00
31266902037160,BTC,-53098239.510,0.00
31266902298607,BNB,-53097767.060,100.00
31326858198611,LTC,-53141903.742,99.63
31326901848052,BTC,-53098244.505,76.47
31326901849219,ETH,-53098224.597,0.00
31326901945368,DOGE,-53098111.522,0.00
31326902043869,XRP,-53098011.835,0.00
31326902142740,SOL,-53097911.371,0.00
31326902257631,ADA,-53097796.277,0.00
31326902285335,BNB,-53098250.949,0.00
31386858185890,BNB,-53141913.462,99.65
31386858446078,SOL,-53141633.422,0.00
31386858564432,BTC,-53141517.254,0.00
31386858904991,XRP,-53141166.214,0.00
31386858912509,DOGE,-53141154.936,0.00
31386858963732,ADA,-53141100.343,0.00
31386859090104,LTC,-53140969.378,0.00
31386902785239,ETH,-53097283.225,76.47
31446858165196,BNB,-53141935.342,99.56
31446901068072,LTC,-53098993.595,76.47
31446901161832,SOL,-53098890.205,0.00
31446901177184,ETH,-53098876.020,0.00
31446901069165,BTC,-53099020.855,0.00
31446901070035,ADA,-53099022.725,0.00
31446901068424,XRP,-53099017.743,0.00
31446901266556,DOGE,-53098783.982,0.00
31506902282761,XRP,-53097817.332,99.62
31506902286521,LTC,-53097805.943,0.00
31506902364707,BTC,-53097704.664,0.00
31506902399318,ETH,-53097672.460,0.00
31506902413096,BNB,-53097644.108,0.00
31506902515338,ADA,-53097540.570,0.00
31506902570524,SOL,-53097492.273,0.00
31506902749951,DOGE,-53097315.179,0.00
31566858197744,LTC,-53141894.701,99.73
31566858201670,DOGE,-53141872.331,0.00
31566858451710,BNB,-53141683.773,0.00
31566858553951,ADA,-53141505.494,0.00
31566902609973,BTC,-53097468.491,76.47
31566902719640,ETH,-53097337.286,0.00
31566902748530,SOL,-53097315.878,0.00
31566902904976,XRP,-53097408.231,0.00
31626901931360,LTC,-53098164.882,99.61
31626901932082,SOL,-53098154.863,0.00
31626902062102,ETH,-53097998.769,0.00
31626902158307,DOGE,-53097897.472,0.00
31626902167233,XRP,-53097899.064,0.00
31626902175566,BNB,-53097883.675,0.00
31626902418198,ADA,-53097639.636,0.00
31626902467051,BTC,-53097620.784,0.00
31686902001724,ADA,-53098095.091,99.30
31686902014447,XRP,-53098087.702,0.00
31686902124392,LTC,-53097934.034,0.00
31686902157615,DOGE,-53097921.812,0.00
31686902230208,ETH,-53097835.144,0.00
31686902283635,BNB,-53097777.199,0.00
31686902290875,BTC,-53097767.940,0.00
31686902335061,SOL,-53097722.347,0.00
31746902253803,BNB,-53097843.735,99.71
31746902351266,ADA,-53097720.142,0.00
31746902436915,BTC,-53097628.437,0.00
31746902588287,DOGE,-53097476.862,0.00
31746902624806,LTC,-53097450.695,0.00
31746902720752,XRP,-53097336.342,0.00
31746902788604,SOL,-53097270.415,0.00
31746902870679,ETH,-53097184.618,0.00
31806902303953,SOL,-53097771.918,99.77
31806902408806,BNB,-53097648.731,0.00
31806902420529,BTC,-53097638.435,0.00
31806902305602,XRP,-53097789.010,0.00
31806902305435,LTC,-53097791.622,0.00
31806902577919,ETH,-53097479.211,0.00
31806902699161,ADA,-53097364.284,0.00
31806902797125,DOGE,-53097259.135,0.00
31866858232139,LTC,-53141869.992,99.73
31866858248806,DOGE,-53141827.528,0.00
31866902653211,BNB,-53097401.104,76.47
31866902713675,ADA,-53097345.011,0.00
31866902742027,XRP,-53097305.233,0.00
31866902772324,SOL,-53097506.068,0.00
31866902796787,BTC,-53097479.734,0.00
31866902971900,ETH,-53097078.434,0.00
31926902328257,BNB,-53097777.948,99.72
31926902422184,LTC,-53097644.113,0.00
31926902673853,BTC,-53097391.851,0.00
31926902519259,XRP,-53097763.836,0.00
31926903009264,ETH,-53097055.885,0.00
31926902495351,ADA,-53097673.743,0.00
31926902901318,SOL,-53097162.627,0.00
31926903088820,DOGE,-53096968.051,0.00
31986903019299,XRP,-53097071.110,99.70
31986903019891,DOGE,-53097080.461,0.00
31986903074577,LTC,-53096994.794,0.00
31986903163874,BTC,-53096894.626,0.00
31986903208152,SOL,-53096853.367,0.00
31986903277523,ADA,-53096781.181,0.00
31986903333857,ETH,-53096723.051,0.00
31986903452747,BNB,-53096727.421,0.00
32046902704758,BNB,-53097371.131,99.70
32046902838482,BTC,-53097219.556,0.00
32046902941446,ETH,-53097123.685,0.00
32046902967835,SOL,-53097094.851,0.00
32046903133818,ADA,-53096927.201,0.00
32046903019057,DOGE,-53097037.313,0.00
32046902705703,LTC,-53097398.076,0.00
32046903189892,XRP,-53096882.738,0.00
32106858335344,DOGE,-53141762.509,99.68
32106858453104,XRP,-53141615.304,0.00
32106858496753,BNB,-53141564.229,0.00
32106858336325,BTC,-53141737.342,0.00
32106858622698,SOL,-53141444.302,0.00
32106859310594,ADA,-53141512.173,0.00
32106901729043,LTC,-53098339.032,75.00
32106901741450,ETH,-53098318.791,0.00
32166858203581,BNB,-53141891.068,99.45
32166858249655,DOGE,-53141821.438,0.00
32166858465990,LTC,-53141600.362,0.00
32166859267276,XRP,-53140800.540,0.00
32166859402184,ADA,-53140666.261,0.00
32166859634520,SOL,-53140427.814,0.00
32166903222255,BTC,-53096840.282,76.47
32166903244941,ETH,-53096816.597,0.00
32226858233458,DOGE,-53141854.099,99.65
32226858331292,BTC,-53141738.172,0.00
32226858453367,BNB,-53141612.244,0.00
32226858699295,ETH,-53141371.039,0.00
32226858234402,LTC,-53141863.173,0.00
32226901422614,ADA,-53098637.850,72.22
32226901430502,XRP,-53098626.776,0.00
32226901434540,SOL,-53098620.183,0.00
32286901121818,BNB,-53098979.201,99.33
32286901151411,DOGE,-53098914.238,0.00
32286901260227,SOL,-53098797.644,0.00
32286901338154,XRP,-53098724.699,0.00
32286901370969,BTC,-53098684.865,0.00
32286901529415,LTC,-53098578.068,0.00
32286901376784,ADA,-53098686.254,0.00
32286901469544,ETH,-53098589.772,0.00
32346900218248,XRP,-53099869.327,99.70
32346900269415,BNB,-53099796.789,0.00
32346900343305,SOL,-53099711.085,0.00
32346900357546,ADA,-53099696.899,0.00
32346900417231,LTC,-53099634.732,0.00
32346900455046,DOGE,-53099807.882,0.00
32346900498325,BTC,-53099554.083,0.00
32346900584492,ETH,-53099465.694,0.00
32406901473406,DOGE,-53098620.799,99.43
32406901572258,LTC,-53098499.039,0.00
32406901784223,BNB,-53098271.055,0.00
32406901586555,BTC,-53098477.724,0.00
32406901656833,SOL,-53098398.056,0.00
32406901720186,ADA,-53098337.500,0.00
32406901690130,ETH,-53098364.741,0.00
32406901991670,XRP,-53098064.794,0.00
32466903080168,LTC,-53097018.463,99.39
32466903121557,ADA,-53096943.073,0.00
32466903204095,DOGE,-53096852.091,0.00
32466903217706,SOL,-53096841.461,0.00
32466903123835,BNB,-53096955.777,0.00
32466903324226,ETH,-53096731.886,0.00
32466903510486,XRP,-53096554.421,0.00
32466903435171,BTC,-53096648.848,0.00
32526903524927,LTC,-53096575.315,99.47
32526903537427,ADA,-53096532.944,0.00
32526903653076,ETH,-53096403.999,0.00
32526903760207,XRP,-53096295.553,0.00
32526903849707,DOGE,-53096204.867,0.00
32526903963894,BNB,-53096090.625,0.00
32526904008579,BTC,-53096205.478,0.00
32526904041950,SOL,-53096130.663,0.00
32586903272237,LTC,-53096813.616,99.44
32586903615444,ETH,-53096550.725,0.00
32586903415849,BNB,-53096798.338,0.00
32586903553832,XRP,-53096511.613,0.00
32586903576758,SOL,-53096651.781,0.00
32586903277607,ADA,-53096824.135,0.00
32586903556350,BTC,-53096503.169,0.00
32586903655555,DOGE,-53096475.076,0.00
32646858299659,LTC,-53141895.195,99.35
32646858859831,ADA,-53141226.003,0.00
32646900960542,DOGE,-53099112.311,75.00
32646901023727,BNB,-53099037.088,0.00
32646901122488,XRP,-53098928.642,0.00
32646901197081,ETH,-53098859.457,0.00
32646901220840,SOL,-53098829.160,0.00
32646901304211,BTC,-53098744.456,0.00
32706903453397,BNB,-53096651.548,99.46
32706903468601,ADA,-53096600.955,0.00
32706903500935,DOGE,-53096566.807,0.00
32706903590954,BTC,-53096466.343,0.00
32706903704659,LTC,-53096350.897,0.00
32706903840493,ETH,-53096223.118,0.00
32706903889549,SOL,-53096180.099,0.00
32706903979791,XRP,-53096077.469,0.00
32766858289978,DOGE,-53141807.263,99.18
32766858623018,BNB,-53141452.371,0.00
32766859177505,LTC,-53140887.515,0.00
32766904722930,XRP,-53095363.737,73.68
32766904755042,ETH,-53095308.848,0.00
32766904948932,SOL,-53095116.457,0.00
32766905209064,ADA,-53094854.529,0.00
32766905445677,BTC,-53094617.990,0.00
32826901566542,BNB,-53098502.384,99.29
32826901592912,BTC,-53098470.162,0.00
32826901601579,ADA,-53098594.681,0.00
32826901566875,SOL,-53098498.533,0.00
32826901730673,ETH,-53098319.568,0.00
32826901764210,LTC,-53098290.420,0.00
32826901825247,DOGE,-53098364.698,0.00
32826901979859,XRP,-53098078.363,0.00
32886903674646,BTC,-53096395.207,99.45
32886903752054,LTC,-53096304.447,0.00
32886903767350,XRP,-53096291.725,0.00
32886903891740,ADA,-53096169.798,0.00
32886904087685,DOGE,-53095974.704,0.00
32886903675590,BNB,-53096418.207,0.00
32886903676109,SOL,-53096426.429,0.00
32886904115371,ETH,-53095947.889,0.00
32946901326114,BNB,-53098761.979,99.51
32946901421485,DOGE,-53098638.904,0.00
32946901506079,ADA,-53098544.700,0.00
32946901512912,ETH,-53098548.070,0.00
32946901328003,XRP,-53098741.942,0.00
32946901570042,SOL,-53098609.996,0.00
32946901594746,BTC,-53098456.569,0.00
32946901832507,LTC,-53098223.216,0.00
33006902713566,BNB,-53097375.527,99.51
33006902829771,LTC,-53097228.137,0.00
33006902874160,BTC,-53097176.248,0.00
33006902881660,XRP,-53097179.600,0.00
33006902943290,DOGE,-53097102.377,0.00
